id,NAME,WEBSITE,TAGLINE,ADDRESS,INDUSTRIES,URL,website,rating,num_review,description,detail
973221,Emma app,https://emma-app.com/,Financial assistant app,"City Rd, London",fintech,,,,,,
1764144,Leavy.co,https://leavy.co,"Live Anywhere, We're Paying For It","59 Rue Lhomond, 75005 Paris, France",travel;fintech,,,,,,
934167,Playerhunter,http://playerhunter.com,Free recruitment digital network which connects sports professionals,"Wattgasse, Vienna, Austria",sports;media,,,,,,
1664865,TotalCtrl,https://totalctrl.com,Preventing food waste: Software built to streamline your operations while providing an intuitive interface for managers and employees,"Holbergs gate 1, 0166 Oslo, Norway",food;enterprise software,,,,,,
1635040,DiscoEat,https://www.discoeat.com/,Discover Restaurants with Dynamic Pricing,"Jablonskistraße 27, 10405 Berlin, Germany",food,,,,,,
2036926,Tickendy,http://tickendy.com,Tickendy is the world’s first contactless digital receipt processing & analytics platform,"Calle de Rodríguez San Pedro, 2, 28015 Madrid, Spain",marketing,,,,,,
943012,SketchAR,http://sketchar.tech/,"SketchAR is a fully-fledged tool for teaching drawing using augmented reality, machine learning, and neural networks","Antakalnio g. 17, Vilnius 10312, Lithuania",media,,,,,,
1811897,Otodo,https://www.otodo.com/,Universal platform offers the solution to the complexity of connected objects,"33 Avenue du Maine, 75015 Paris, France",telecom,,,,,,
1742468,Lanslot,https://www.lanslot.app,Mobile application which allows gamers to gather in gaming places for LAN parties and esports competitions,"Rue du Fret, 75018 Paris, France",gaming,,,,,,
1660511,Meal Canteen,http://mealcanteen.fr,Application intended for collective catering in order to reduce food waste,"Bâtiment des Hautes Technologies, 20 Rue Professeur Benoît Lauras, 42000 Saint-Étienne, France",food,,,,,,
1811763,Linkyvet,https://www.linkyvet.com/,"Offers a veterinary telemedicine solution, providing a response to the needs of veterinarians and customer expectations","13 Place Sainte-Claire, 38000 Grenoble, France",health;home living,,,,,,
951968,Kugu,https://www.kugu-home.com/home-en/,We control smart home technology so that we can reduce heating costs by up to 30% and electricity costs by up to 15%,"Straßburger Str. 9F, 10405 Berlin, Germany",home living,,,,,,
965294,Neurofenix,http://neurofenix.com/,Makes rehabilitation affordable and enjoyable for stroke patients,"Clere St, Shoreditch, London",health;wellness beauty,,,,,,
1519730,Boappa,https://boappa.com,Boappa is digitalising housing communities and introducing tools for neighbourly collaboration,"Falugatan 3, 113 32 Stockholm, Sweden",home living,,,,,,
1788895,Trengo,https://trengo.com/,"One inbox for all customer contact channels: social messaging, chat, email, voice & SMS","Ravenoord, 3523 DB Utrecht, Netherlands",marketing;enterprise software,,,,,,
977611,Telness,https://www.telness.se/,Mobile operator in Sweden,"Kungsholmstorg 6, 112 21 Stockholm, Sweden",telecom,,,,,,
1654111,Youtility,http://youtility.co.uk/,App to manage home finances,"2 Eastbourne Terrace, Paddington, London W2 6AA",fintech,,,,,,
1712638,Evenito,http://main.evenito.com,"Innovative eventmanagement software, real-time photography & media publication","Limmatquai 122, 8001 Zürich, Switzerland",media;event tech,,,,,,
1788540,Ludenso,http://ludenso.com,Software developer of AR solutions for the education industry,"Forskningsparken Aksjeselskap, Gaustadalléen 21, 0349 Brighton, Norway",kids,,,,,,
1788159,Woonivers,https://woonivers.com,First digital tax-free shopping solution for travellers and businesses alike,"Calle de los Reyes Magos, 28009 Madrid, Spain",travel;fintech,,,,,,
1634363,Cobee,https://www.cobee.io/,Management solution for benefits and flexible compensation of employees,"Carrera de S. Jerónimo, 21, 28014 Madrid, Spain",fintech;enterprise software,,,,,,
1528105,B-Social,https://www.b-social.com/,A London fintech that currently offers a ‘social finance’ app and beta debit Mastercard,"15-19 Bloomsbury Way, Holborn, London WC1A 2TH",fintech,,,,,,
1474120,Glocalzone,http://www.glocalzone.com,A platform that connects those who want to buy products from abroad and travelers who want to make a profit,"Tina, 10126 Tallinn, Estonia",transportation,,,,,,
1744694,Cardia.eu,http://cardia.eu,Provides both quality tests and auction services for companies and individuals in the car market,"Wallingatan, Stockholm, Sweden",transportation,,,,,,
1479130,Nannybag,http://nannybag.com,Way to free travelers from their luggage,"193 Rue de Bercy, 75012 Paris, France",travel,,,,,,
1784230,Tiney,https://www.tiney.co,Offers a simple way for families to find exceptional local childcare,"United Kingdom, London, Horsell Road, 25",kids,,,,,,
929684,Seaver,http://seaverhorse.com/,Connected girth for monitoring horse health and performance,"17 Rue Claude Bloch, 14000 Caen, France",sports,,,,,,
1745333,Mutumutu,https://www.mutumutu.cz,Changing an outdated model of life insurance dependent on expensive and often unreliable financial advisors,"5, Zubatého, 150 00 Jihomoravský kraj, Czech Republic",health;fintech,,,,,,
1784106,EasyEuro,https://www.easyeuro.eu/,API Bank designed for SME & PSP trading between Europe and Asia,"66 Av. des Champs-Élysées, 75008 Paris, France",fintech,,,,,,
1783864,Flip,https://getflip.de,Your Messenger-Based Employee App,"Friedrichstraße 9, 70174 Stuttgart, Germany",media;enterprise software,,,,,,
1737353,Hi.health,http://hi.health,A health platform that acts as an intermediary between customers of private health insurance companies and their services,"43, Webgasse, 1060 Vienna, Austria",health;fintech,,,,,,
1782620,NURVV,http://www.nurvv.com,Bringing innovative products to market to help athletes be the best they can be,"Church St, Twickenham TW1",sports,,,,,,
976154,WARM,https://warmmusic.net/,Radio airplay monitoring service for artists and songwriters,"84, Sølvgade, 1307 Copenhagen, Denmark",music,,,,,,
933235,easyQuorum,http://www.easyquorum.com,Management software for general meetings and board of directors,"16 Rue Lécluse, 75017 Paris, France",legal,,,,,,
1485255,Tonestro,https://www.tonestro.com/,A mobile app to learn wind instruments,"Softwarepark, 4232 Hagenberg im Mühlkreis, Austria",music,,,,,,
1511360,Beez,http://use-beez.com/,Cashback app for online shoppers,"Strada Regina Maria 2, Alba Iulia, Romania",fintech,,,,,,
931863,Scape Technologies,https://www.scape.io/,"Building a cloud-based ‘visual engine’ that allows camera devices to understand their environment, using computer vision","25 Luke St, Hackney, London EC2A 4DS, UK",enterprise software,,,,,,
1533883,Woilà,https://www.woila.se/,Automated service spotting price changes for 5000+ online stores. If a price drops up to 90 days after your purchase,"Regeringsgatan 65, 111 44 Stockholm, Sweden",fintech,,,,,,
1760234,Howler,https://www.howler.co.za/,"Buy Tickets, Topup Cashless, Cashout Online","1, 4 Mitchell Rd, Wimborne BH21 7SG, UK",event tech,,,,,,
959087,Auro,http://auro.fit,Personalized audio-based fitness training,"6 Little Burrow, Burrowfield, Welwyn Garden City AL7 4SW, UK",wellness beauty;sports,,,,,,
873525,Selfapy,http://www.selfapy.de/,"Selfapy is your guided, self-help online course against depression with a personal psychologist as companion","Kastanienallee 29/30, 10435 Berlin, Germany",health;wellness beauty,,,,,,
1635177,Medloop,https://medloop.co/,Software for medical practices that automate processes,"Germany, Berlin, Neue Schönhauser Straße",health,,,,,,
1778941,Patchwork Health,https://patchwork.health/,Providing software solutions in attempt to solve temporary staffing challenges in healthcare system,"Peterborough Rd, Fulham, London SW6",health;jobs recruitment,,,,,,
1802328,Immersify Education,https://immersifyeducation.com/,Immersify Education,"United Kingdom, Salford, Blue",media,,,,,,
988757,Pocopay,http://pocopay.com/,"Pocopay – Arvelduskonto, MasterCard ja mobiiliäpp","Pärnu mnt 18, 10141 Tallinn, Estonia",fintech,,,,,,
944224,GrabJobs BV,http://www.grabjobs.nl,Connecting Employers and Job Seekers instantly,"Saturnusstraat 14, 2516 AH Den Haag, Netherlands",jobs recruitment;marketing,,,,,,
958366,OnCare,http://www.weareoncare.com/,Allowing care providers to keep track of their visits and the care they provided,"14 New St, Street, London EC2M 4HE",health,,,,,,
1845204,SentoMed B.V.,https://astmakompas.nl/,"Astmakompas is an e-health platform that collects real-world data of asthma patients and uses Artificial Intelligence (AI) to predict disease progression for individual patients. This will allow better asthma control with fewer complications and hospital visits, and lower costs of asthma health care","Bert Garthoffpad 5, 2341 HZ Oegstgeest, Netherlands",health,,,,,,
1653999,Memomeister,https://www.memomeister.com,"MemoMeister - Baumappen gemeinsam, digital erstellen & verwalten","Ameisenbergstraße 29, 70188 Stuttgart, Germany",enterprise software,,,,,,
1659483,Cowash,https://www.cowash.fr/,"Your laundry washed, ironed, delivered by cowashers in your neighbourhood (Paris, Lyon)","15 Rue des Petits Hôtels, 75010 Paris, France",home living;transportation,,,,,,
1748155,Simango,http://simango.fr,Brings Virtual Reality & serious games training solutions,"64 Avenue Sergent Maginot, 35000 Rennes, France",gaming,,,,,,
1811918,TeePy Job,https://teepy-job.com/,Employment site for senior citizens and active retirees,"555 Chemin du Bois, 69140 Rillieux-la-Pape, France",jobs recruitment,,,,,,
1792508,Hootside,https://www.augmenteo.com/,Offers the first augmented reality gaming platform,"165 Avenue de Bretagne, 59000 Lille, France",gaming,,,,,,
1570668,SitEinander,https://www.siteinander.de/,The App For Mutual Child Care,"Charlottenstraße 2, 10969 Berlin, Germany",kids,,,,,,
978091,Swiftr,https://swiftr.se/,"Swiftr is a digital fitness portal that provides a wide network of well-selected gym and fitness facilities, all under one membership. This way, you as a member access to a diverse range without compromising either quality or price","Strömmavägen 28, 374 32 Karlshamn, Sweden",sports;education,,,,,,
1518236,Epishine,https://www.epishine.com/,Use ambient or indoor lighting to power IoT sensors and other wireless products with Epishine’s light energy harvesting technology,"Wahlbecksgatan 25, 582 13 Linköping, Sweden",energy;home living,,,,,,
1527967,Capmo,https://www.capmo.de,"Capmo digitizes the construction industry by developing europe's first construction site OS enabling site managers to work databased, efficient and successful","Grafinger Str. 6, 81671 Munich, Germany",real estate;enterprise software,,,,,,
922183,KEWAZO GmbH,http://kewazo.com,"KEWAZO is digitizing construction with robotics and data analytics. We integrate robotic platforms on-site to enable further digital services. In scaffolding, our robotic material hoist LIFTBOT saves up to 44% of labor costs, addresses labor shortage, and improves safety","Lichtenbergstraße 8, 85748 Garching bei Munich, Germany",real estate;robotics,,,,,,
1493967,Broadstone,http://broadstoneapp.com,“Labour-as-a-Service” staffing platform that allows thousands of job seekers to find fair and flexible temporary work opportunities,"Charlotte St, Manchester",fintech;jobs recruitment,,,,,,
1777948,Pando Health,https://hellopando.com,A mobile communication platform empowering health and care teams to spend more time with their patients,"300 St John St, Clerkenwell, London EC1V 4PA, UK",health,,,,,,
1618683,EGoGames,https://www.egogames.com,EGoGames is the first eSports platform for mobile devices in Europe,"Calle de Velázquez, 100, 28006 Madrid, Spain",gaming;sports,,,,,,
1566922,Circ,https://www.circ.com/,E-scooter rental startup,"Zimmerstraße 78, 10117 Berlin, Germany",transportation,,,,,,
1572364,Foodly,https://www.getfoodly.com/,App to view cooking recipes and order the ingredients,"Bismarckstraße 10 - 12, 10625 Berlin, Germany",food,,,,,,
977702,Medpeople,https://www.medpeople.se/,Cloud based staffing marketplace for the health care sector,"Slottsbacken 8, 111 30 Stockholm, Sweden",health;jobs recruitment,,,,,,
1775954,SteadyPay,https://www.steadypay.co/,The leading income smoothing app for the modern economy,"Palace Ct, Bayswater, London W2 4LP",fintech,,,,,,
1458373,Elsa Science,https://elsa.science/,Enabling patient driven early disease discovery and control,"Västmannagatan 4, 111 24 Stockholm, Sweden",health,,,,,,
905807,Home,https://www.home.ht,Property management platform for landlords,"Mulackstraße 19, 10119 Berlin, Germany",real estate,,,,,,
891140,Qonto,https://qonto.eu/,Provides online banking services to small businesses,"20B Rue la Fayette, 75009 Paris, France",fintech,,,,,,
1686084,Mercavus,https://mercavus.com/,Marketplace that connects independent retailers and brands to facilitate wholesale shopping,"Chausseestraße 60, 10115 Berlin, Germany",fashion;home living,,,,,,
1483687,DATATEGY,http://datategy.net,"Platform to reduce average task time, reduce waiting time and optimize deployment","20 Rue d'Armenonville, 92200 Neuilly-sur-Seine, France",enterprise software,,,,,,
875132,Caspar,http://www.caspar-health.com/,Provide doctors and therapists with a digital therapy platform,"Germany, Berlin, Neue Schönhauser Straße, 20",health,,,,,,
929744,Temedica,https://temedica.com/,"Digital medical products, designed to be used by patients to accompany them throughout the healing and recovery process","Germany, Munich, Paul-Heyse-Straße, 27",health,,,,,,
932716,BAGBNB,http://www.bagbnb.com,Luggage storage network,"1, Piazza dei Cinquecento, 00185 Rome, Italy",travel,,,,,,
1761941,Choco,https://www.choco.com/,Accelerating the world's transition towards sustainable food systems,"Hasenheide 54, 10967 Berlin, Germany",food,,,,,,
1772097,Scoodle,https://scoodle.co.uk/, London-based online tutoring platform,"Goswell Rd, London",education,,,,,,
1771942,Measure Protocol,http://www.measureprotocol.com,Measure Protocol is a  blockchain-powered marketplace for person-based data,"7-10 Chandos St, Marylebone, London W1G 9DQ, UK",jobs recruitment,,,,,,
1771952,Muse,https://getmymuse.com/,"Muse offers multi-currency business accounts, simple cash flow forecasting, and efficient financing for small businesses","Buckingham Palace Rd, London SW1W",fintech,,,,,,
1771950,Vizitor,https://www.vizitorapp.com/,Make your visitors check-in smartly!,"Punjab Ln, Southall UB1",enterprise software,,,,,,
1458226,Hivency,http://www.hivency.com/,Automated marketing platform that allows brands to boost their visibility with online influencers,"5 Rue Pernelle, 75004 Paris, France",marketing,,,,,,
